IDCNT,RISK_NATURE_1,RISK_NATURE_2,RISK_NATURE_3,RISK_FAMILY_STRUCT,RISK_ROOMS_NB,RISK_PROT_1,RISK_PROT_2,SURF_HOUSE,SURF_VER,SURF_OUTB,SURF_GR,OPTION_1,OPTION_2,OPTION_3,OPTION_4,OPTION_5,OPTION_6,OPTION_7,OPTION_8,INSEE_CODE,ZONE_1,ZONE_2,ZONE_3,AMOUNT
1104984,SH,HO,1,0,7,4,0,16,0,1,1,False,False,False,False,False,False,False,False,62610,E,D,J,0.0
1105303,PH,HO,1,3,4,4,0,8,0,1,3,False,False,False,False,False,False,True,True,11264,F,H,K,0.0
1106848,PH,HO,1,4,5,1,1,10,3,1,1,False,False,False,False,False,False,False,False,35238,F,F,C,0.0
1107876,PH,HO,1,3,5,1,1,10,0,1,3,False,False,False,False,False,False,False,True,83130,K,M,M,0.0
1108234,SH,HO,1,0,1,4,0,2,0,2,6,False,False,False,False,False,False,False,False,28324,E,E,E,0.0
1108286,PH,FO,1,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,56078,D,E,C,0.0
1109374,PH,HO,1,3,5,1,1,10,0,1,1,False,True,False,False,False,False,False,False,37018,F,H,E,0.0
1109731,PH,HO,1,4,7,4,0,13,0,1,3,False,False,False,False,False,False,False,False,44026,G,H,E,0.0
1110385,PH,FT,2,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,59544,H,E,M,0.0
1111110,PH,FT,2,3,3,1,1,6,0,0,0,False,False,True,False,False,False,False,False,93055,S,R,C,0.0
1111959,PH,HO,1,3,6,1,0,11,0,1,1,False,False,False,True,False,False,False,False,29019,C,E,E,0.0
1111995,SH,FO,5,0,5,1,1,10,0,0,0,False,False,False,False,False,True,False,False,74236,C,C,C,0.0
1112549,PH,FT,2,1,2,1,1,6,0,0,0,False,False,False,False,False,False,False,False,75114,R,W,C,0.0
1112974,PH,FT,2,1,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,91228,P,Q,C,0.0
1113008,PH,HO,1,3,5,4,0,10,0,1,3,False,False,False,False,False,False,False,False,33529,F,H,K,0.0
1113019,PH,HO,1,4,5,4,0,14,0,8,13,False,False,False,False,False,False,False,False,24487,D,E,J,0.0
1113152,PH,FO,5,4,4,1,1,12,1,0,0,False,False,False,False,False,False,True,False,44109,G,H,E,1286.5180918
1114639,SH,FT,2,0,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,75104,S,W,C,0.0
1116327,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,33281,L,M,K,0.0
1116908,PH,HO,1,1,4,4,0,10,4,1,3,False,False,False,False,False,False,True,True,72300,D,C,E,0.0
1116936,PH,HO,1,4,5,4,0,9,0,1,1,False,False,False,False,False,False,False,True,59160,H,E,M,0.0
1118173,SH,HO,1,0,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,50031,C,C,H,0.0
1119480,PH,HO,1,4,4,4,0,8,0,2,4,False,False,False,False,False,False,True,True,69030,K,H,E,0.0
1119584,PH,FO,1,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,68048,H,K,H,0.0
1119607,PH,HO,1,4,3,1,1,5,0,1,1,False,False,False,False,False,False,False,False,52500,E,F,H,0.0
1119648,PH,HO,1,4,6,4,0,12,0,1,1,False,False,False,False,False,False,False,False,56078,D,E,C,0.0
1119721,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,62535,E,D,J,0.0
1119961,PH,HO,1,4,6,4,0,12,0,2,3,False,False,False,False,False,False,False,True,69024,K,H,E,0.0
1120071,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,75119,S,W,C,0.0
1120617,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,17028,F,E,H,0.0
1120686,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,87154,B,B,C,0.0
1120952,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,54395,J,H,G,0.0
1121250,PH,FT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75117,T,W,C,0.0
1122449,PH,HO,1,1,4,1,1,8,0,1,3,False,False,False,False,False,False,False,False,01348,E,D,H,0.0
1122487,PH,HT,2,1,3,4,0,6,0,1,0,False,False,False,False,False,False,False,True,88009,C,C,H,0.0
1122723,PH,FT,2,1,2,1,1,6,0,0,0,False,True,False,False,False,False,False,False,33522,L,M,K,0.0
1123163,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,57751,G,F,G,0.0
1123820,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,True,False,38315,G,K,C,0.0
1123921,PH,HO,1,3,6,4,0,14,0,1,3,False,False,False,False,False,False,False,True,06083,N,Q,J,0.0
1123956,PH,HT,2,3,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,80016,E,F,K,0.0
1123983,PH,FT,2,2,3,1,1,5,0,0,0,False,True,False,False,False,False,False,False,92009,N,S,C,0.0
1124109,PH,HO,1,4,5,4,0,9,2,1,1,False,False,False,False,False,False,True,True,24291,D,C,J,0.0
1124781,PH,HO,1,4,5,1,1,10,0,1,3,False,False,False,False,False,False,False,False,86019,E,D,G,0.0
1124791,PH,HO,1,3,6,4,0,12,0,2,2,False,False,False,False,False,False,False,True,64230,E,K,L,0.0
1126166,PH,FO,1,3,5,4,0,10,0,0,0,False,False,False,False,False,True,False,False,69034,Q,P,E,0.0
1126598,PH,FT,2,3,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,38421,M,K,C,0.0
1126789,PH,HT,2,1,4,4,0,8,0,1,2,False,False,False,False,False,False,False,False,84031,Q,M,K,0.0
1127830,PH,FT,2,1,3,4,0,6,0,0,0,False,True,False,False,False,False,False,False,71076,F,K,G,0.0
1128574,PH,HT,2,4,5,4,0,10,0,1,1,False,True,False,False,False,False,False,False,54306,D,E,G,0.0
1128944,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,51316,G,D,E,0.0
1129287,PH,HO,1,4,5,4,0,14,0,1,2,False,False,False,False,False,False,False,False,93062,S,R,C,0.0
1130690,PH,FT,2,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,59350,N,P,M,0.0
1131089,PH,HO,1,4,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,51162,G,D,E,0.0
1131933,PH,HO,1,3,6,2,2,16,0,3,1,False,False,False,False,False,False,False,True,57616,G,F,G,0.0
1131981,PH,FT,2,4,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,08363,D,D,L,350.5881
1132221,PH,FO,5,4,4,1,1,7,0,0,0,False,False,False,False,False,False,False,False,78545,N,Q,C,0.0
1132434,PH,HT,2,2,4,4,0,10,0,1,1,False,False,False,False,False,False,False,True,77413,S,K,K,0.0
1132966,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,74256,C,C,C,0.0
1133209,PH,HO,1,3,4,4,0,10,0,1,2,False,False,False,False,False,False,False,False,38524,M,K,C,0.0
1133594,PH,HO,1,4,4,1,1,8,0,3,3,False,False,False,False,False,False,True,True,72212,D,C,E,0.0
1133620,PH,HO,1,3,7,1,1,14,3,4,3,False,False,False,False,False,False,True,False,33185,F,E,K,0.0
1133823,PH,FT,2,4,4,4,0,7,0,0,0,False,True,False,False,False,False,False,False,57058,F,H,G,0.0
1134673,PH,HO,1,4,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,34209,N,K,P,0.0
1135311,PH,HO,1,4,6,1,1,16,0,1,3,False,False,False,False,False,False,False,False,34247,Q,M,P,584.3135
1136458,PH,HT,2,4,5,4,0,10,0,1,3,False,False,False,False,False,False,False,False,33417,J,F,K,0.0
1136621,PH,HO,1,4,4,4,0,12,0,1,3,False,False,True,False,False,False,False,False,59301,H,E,M,0.0
1136859,PH,HO,1,4,5,4,0,14,0,2,1,False,False,False,False,False,False,False,False,37018,F,H,E,0.0
1137473,PH,FT,2,2,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,14366,E,D,C,0.0
1138374,PH,HO,1,3,4,4,0,7,1,1,1,False,False,False,False,False,False,False,False,94076,Q,S,C,0.0
1139438,PH,HT,2,2,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,90026,F,E,G,0.0
1140098,PH,HO,1,3,7,1,1,14,0,0,1,False,False,False,False,False,False,False,False,92040,N,V,C,0.0
1140198,SH,FO,5,0,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,29039,C,D,E,0.0
1140225,PH,HO,1,2,5,4,0,9,0,1,3,False,False,False,False,False,False,False,True,60254,G,D,H,0.0
1140686,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,44055,E,F,E,0.0
1140744,PH,HO,1,4,6,1,1,16,0,2,3,False,False,False,False,False,False,False,False,01451,F,G,H,1168.627
1141266,PH,HO,1,3,7,4,0,16,0,2,11,False,False,False,False,False,False,False,True,88184,C,C,H,0.0
1142086,PH,FT,2,4,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,94080,Q,S,C,0.0
1142163,PH,FT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,77182,K,F,K,0.0
1142504,PH,FT,2,4,5,1,1,10,0,0,0,False,False,False,False,False,False,False,False,78674,N,Q,C,0.0
1142587,PH,HT,2,4,5,4,0,12,0,1,1,True,False,False,False,False,False,True,False,59560,M,H,M,0.0
1142702,PH,HT,2,1,3,4,0,5,0,1,1,False,False,False,False,False,False,False,False,62510,J,D,J,0.0
1143190,PH,HO,1,3,4,1,1,8,0,1,5,False,False,False,False,False,False,False,False,83135,K,K,M,0.0
1143238,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,79191,D,E,H,0.0
1143503,PH,HO,1,3,7,4,0,20,0,1,2,False,False,False,False,False,False,False,False,60415,F,F,H,2921.5675
1143905,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,01283,D,D,H,0.0
1144040,PH,HT,2,3,3,4,0,5,0,2,1,False,True,False,False,False,False,True,True,71047,C,C,G,0.0
1144358,PH,FT,2,4,4,4,0,8,0,0,0,False,False,False,False,False,False,True,False,30309,K,H,P,0.0
1144799,PH,HT,2,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,77268,S,K,K,0.0
1145329,PH,FO,5,1,3,1,1,8,0,0,0,False,False,False,False,False,True,False,False,33281,L,M,K,0.0
1145521,PH,HO,1,4,4,4,0,10,6,3,1,False,False,False,False,False,False,False,True,43212,B,D,M,0.0
1145882,PH,HO,1,4,5,1,1,14,4,4,4,False,False,False,False,False,False,False,False,08163,D,D,L,0.0
1146582,PH,HT,2,3,5,1,1,12,0,1,1,False,False,False,False,False,False,False,True,42153,F,E,J,0.0
1146789,PH,HO,1,4,6,4,0,14,0,1,3,False,False,False,False,False,False,False,False,17409,D,F,H,0.0
1146996,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,39300,E,F,G,0.0
1147016,SH,HO,1,0,4,4,0,10,0,4,3,False,False,False,False,False,False,False,False,50109,C,C,H,0.0
1147993,PH,FT,2,4,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,69266,Q,P,E,0.0
1148229,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,True,False,34172,Q,M,P,0.0
1148293,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,75111,S,W,C,0.0
1148316,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,68224,H,K,H,0.0
1148949,PH,HT,2,1,3,4,0,8,0,1,1,False,False,False,False,False,False,False,False,85216,C,B,G,0.0
1149397,PH,HO,1,4,5,1,1,10,0,1,3,False,False,False,False,False,False,False,True,74119,J,E,C,0.0
1150162,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,92050,N,S,C,0.0
1150657,PH,HT,2,1,2,4,0,4,0,1,0,False,False,False,False,False,False,False,False,13004,L,P,K,0.0
1151116,PH,HO,1,3,5,4,0,12,0,0,5,False,False,False,False,False,False,True,True,64495,E,H,L,0.0
1153291,PH,FO,5,4,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,42218,J,H,J,0.0
1153833,PH,HT,2,4,4,4,0,8,0,2,1,False,False,False,False,False,False,False,False,59079,H,E,M,0.0
1155286,PH,FO,1,1,4,4,0,10,0,0,0,False,False,False,False,False,False,False,False,49007,G,F,E,0.0
1155425,PH,HT,2,3,3,4,0,6,4,0,1,False,False,False,False,False,False,False,False,83126,K,M,M,0.0
1156109,PH,FO,5,1,3,1,1,6,0,0,0,False,False,False,False,False,False,True,False,26281,K,K,H,0.0
1157282,PH,HO,1,3,4,1,0,10,6,1,1,False,False,True,False,True,False,False,False,57454,E,F,G,0.0
1157714,PH,FT,2,1,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1158186,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,94078,Q,S,C,0.0
1158215,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,01160,K,H,H,467.4508
1158430,PH,HO,3,4,7,1,1,14,0,1,1,False,False,False,False,False,False,True,False,2A048,U,M,G,0.0
1158442,SH,FO,1,0,2,1,1,3,3,0,0,False,False,False,False,False,False,False,False,83019,M,K,M,0.0
1158491,PH,HO,1,4,5,1,1,9,0,1,1,False,False,False,False,False,False,False,False,91421,P,Q,C,0.0
1159372,PH,HO,1,4,5,1,1,10,0,1,1,False,False,False,False,False,True,False,False,77284,M,K,K,0.0
1159597,PH,FT,2,3,2,1,1,6,0,0,0,False,False,False,False,False,False,False,False,77079,M,K,K,0.0
1159652,PH,FT,2,1,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,78358,N,Q,C,0.0
1159808,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,67180,G,E,E,0.0
1160252,PH,HO,1,2,6,4,0,11,0,1,0,False,False,False,False,False,False,False,False,59654,J,F,M,0.0
1160302,PH,HO,1,3,4,1,1,8,0,2,2,False,False,False,False,False,False,False,True,45188,G,E,J,0.0
1162033,PH,HO,1,3,3,4,0,6,0,3,2,False,False,False,False,False,True,True,True,58295,C,D,M,0.0
1162078,PH,HO,1,4,6,4,0,12,0,0,1,False,False,False,False,False,False,False,False,78358,N,Q,C,0.0
1162237,PH,FT,2,4,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,54431,D,F,G,292.15675
1162858,PH,FT,2,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,69034,Q,P,E,442.64084879
1163193,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,68270,H,K,H,0.0
1163201,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,92040,N,V,C,0.0
1163432,PH,FO,1,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,67482,J,H,E,0.0
1164174,PH,HO,1,3,5,4,0,10,0,1,2,False,False,False,False,False,False,False,True,68118,H,K,H,0.0
1164375,PH,HO,1,3,5,4,0,10,0,5,13,False,False,False,False,False,False,False,True,87166,B,D,C,198.66659
1165014,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,13001,S,P,K,0.0
1165620,PH,HO,1,1,3,4,0,10,0,0,1,False,False,False,False,False,False,False,False,59580,E,D,M,0.0
1166132,PH,HO,1,3,6,1,1,14,4,2,4,False,False,False,False,False,False,False,False,87002,B,D,C,0.0
1167152,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,35238,F,F,C,0.0
1167471,PH,FT,2,2,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,76216,H,K,G,0.0
1167664,SH,HO,3,0,7,4,0,16,0,1,3,False,False,False,False,False,True,False,True,38148,G,K,C,0.0
1169407,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,64445,E,K,L,0.0
1169516,SH,HO,1,0,4,4,0,7,0,1,1,False,False,False,False,False,True,False,True,48063,B,C,G,0.0
1170160,PH,FO,5,4,3,4,0,6,0,0,0,False,False,False,False,False,False,True,False,91161,P,Q,C,0.0
1170421,PH,HO,1,4,2,1,1,6,0,2,2,False,False,False,False,False,False,False,True,31107,C,P,K,0.0
1170700,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,13213,T,P,K,0.0
1170792,PH,HT,2,4,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,76484,H,K,G,0.0
1171320,PH,HT,2,4,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,62846,J,D,J,0.0
1171354,PH,FT,2,1,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,08105,F,K,L,0.0
1171750,PH,FT,2,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,29124,C,D,E,0.0
1172577,PH,HO,1,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,84031,Q,M,K,0.0
1172641,SH,HO,1,0,3,4,0,8,0,1,0,False,False,False,False,False,False,False,False,07331,E,F,L,0.0
1173282,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,75114,R,W,C,0.0
1173368,PH,HO,1,4,4,4,0,7,0,0,1,False,False,False,False,False,False,False,True,93066,S,R,C,0.0
1173582,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,69386,Q,P,E,0.0
1173750,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,91514,P,Q,C,0.0
1174297,PH,HO,1,3,4,4,0,10,0,0,4,False,False,False,False,False,False,False,False,85020,C,B,G,0.0
1174773,PH,HT,2,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,14556,D,D,C,0.0
1174785,PH,FO,5,1,2,4,0,6,0,0,0,False,False,False,False,False,False,False,False,42302,J,H,J,1343.92105
1174896,PH,FO,5,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,83061,N,K,M,0.0
1175004,PH,FT,2,2,4,4,0,7,0,0,0,False,True,False,False,False,False,False,False,60462,M,H,H,0.0
1175459,PH,HO,1,4,4,1,1,8,0,1,1,False,False,True,False,False,False,True,True,44113,C,C,E,0.0
1175687,PH,HO,1,4,4,4,0,12,3,0,2,False,False,False,False,False,False,False,True,38544,J,K,C,0.0
1176030,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,66084,E,M,G,0.0
1176323,PH,HO,1,3,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,80021,G,H,K,0.0
1176847,PH,HT,2,4,6,4,0,12,0,1,2,False,False,False,False,False,False,True,True,80656,E,F,K,0.0
1177569,PH,FT,2,2,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,31182,Q,P,K,0.0
1177582,PH,HO,1,3,4,4,0,8,0,1,2,False,False,False,False,False,False,False,False,64445,E,K,L,0.0
1177877,PH,HO,1,3,6,4,0,16,0,2,1,False,False,False,False,False,False,False,False,94016,Q,S,C,0.0
1178022,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,65460,B,F,L,876.47025
1178145,PH,HT,2,1,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,29089,C,D,E,0.0
1178210,PH,HT,2,4,3,4,0,8,0,0,1,False,False,False,False,False,False,False,False,42187,F,E,J,0.0
1178595,PH,HO,1,3,8,1,1,13,4,0,3,False,False,False,False,False,False,False,True,40317,D,E,J,0.0
1178690,PH,HO,1,4,8,4,0,16,0,2,1,False,False,False,False,False,False,False,False,92040,N,V,C,0.0
1178712,PH,HO,1,4,4,1,1,10,0,1,2,False,False,False,False,False,False,False,False,91174,P,Q,C,0.0
1179216,PH,HO,1,4,5,4,0,10,1,2,2,False,False,False,False,False,False,False,False,71486,D,E,G,0.0
1179220,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,75104,S,W,C,0.0
1179344,PH,HO,1,4,4,1,1,10,0,1,2,False,False,False,False,False,False,True,False,40317,D,E,J,0.0
1179535,PH,HO,1,4,5,4,0,12,2,1,1,False,False,False,False,False,False,False,True,33449,L,M,K,0.0
1179645,PH,HO,1,3,5,4,0,9,0,2,5,False,False,False,False,False,True,True,False,33142,H,F,K,0.0
1179922,PH,HO,1,1,5,1,1,10,0,1,1,False,False,False,False,False,False,False,True,66028,L,M,G,0.0
1179932,PH,HO,1,3,7,4,0,16,0,1,2,False,False,False,False,False,False,False,True,91573,P,Q,C,0.0
1180978,PH,HO,1,4,4,4,0,10,0,1,1,False,False,False,False,False,False,False,False,93029,S,R,C,0.0
1181310,PH,FO,5,1,2,1,1,4,6,0,0,False,False,False,False,False,True,False,False,06079,P,Q,J,1079.6944853
1181562,PH,HO,1,3,5,4,0,10,0,2,1,False,False,False,False,False,False,False,False,31557,Q,P,K,0.0
1181982,PH,FT,2,1,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,83034,K,M,M,0.0
1182458,PH,HO,1,1,3,1,1,6,0,0,1,False,False,False,False,False,False,False,False,33063,L,M,K,0.0
1182638,PH,FT,2,1,2,1,1,3,0,0,0,False,True,False,False,False,False,False,False,06027,P,Q,J,0.0
1182786,PH,HO,1,3,6,4,0,11,0,1,1,False,False,False,False,False,False,False,False,63035,E,F,G,0.0
1182978,PH,HO,1,3,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,25539,F,H,K,0.0
1183020,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,79202,B,C,H,0.0
1183201,PH,HO,1,4,7,1,1,13,0,1,1,False,False,False,False,False,False,False,False,35047,F,F,C,0.0
1183753,PH,HO,1,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,77363,S,K,K,0.0
1184380,PH,FT,2,4,4,4,0,8,0,0,0,True,False,False,False,False,False,False,False,13001,S,P,K,0.0
1184407,PH,FT,2,1,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,12145,B,F,H,0.0
1184981,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,25056,F,M,K,0.0
1185003,PH,FT,2,3,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
1185417,PH,HO,1,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,68270,H,K,H,0.0
1185667,PH,HO,1,4,8,4,0,16,0,2,6,False,False,False,False,False,True,True,True,44174,F,E,E,0.0
1186575,PH,FT,2,2,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,82135,F,F,M,0.0
1186619,PH,HO,1,4,5,4,0,10,0,1,3,False,False,False,False,False,False,True,False,34145,M,P,P,0.0
1187370,PH,HO,1,1,4,4,0,8,0,2,2,False,False,False,False,False,False,False,False,79017,B,C,H,0.0
1187588,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,34327,Q,M,P,0.0
1187709,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,72181,E,D,E,0.0
1188194,PH,FO,5,3,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,34172,Q,M,P,0.0
1188425,PH,HO,1,4,7,4,0,13,0,1,3,False,False,False,False,False,False,True,False,27337,G,E,E,0.0
1188724,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,68066,G,E,H,0.0
1189330,PH,FO,1,3,7,4,0,13,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1189853,PH,HO,1,4,5,1,1,12,0,5,1,False,False,False,False,False,False,True,False,55348,C,D,E,0.0
1189889,PH,HO,1,1,2,4,0,3,0,1,1,False,False,False,False,False,False,False,False,77474,M,K,K,2413.1796962
1190755,PH,HO,1,2,6,1,1,12,0,2,5,False,False,False,False,False,False,True,True,2A004,U,M,G,0.0
1190810,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,31035,Q,P,K,0.0
1190857,PH,HO,1,3,6,4,0,11,0,0,3,False,False,False,False,False,False,False,True,60356,M,H,H,0.0
1191388,PH,HO,1,2,8,1,1,13,0,1,2,False,False,True,False,False,False,False,False,95101,N,P,C,0.0
1191563,PH,HO,1,4,5,1,1,16,0,1,3,False,False,False,False,False,False,False,False,83081,K,K,M,0.0
1191752,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,91477,P,Q,C,0.0
1192486,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,92012,N,V,C,0.0
1193420,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,42302,J,H,J,0.0
1194262,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,22225,B,C,C,0.0
1194508,PH,HO,1,1,5,1,1,10,0,2,1,False,False,False,False,False,False,False,False,33281,L,M,K,0.0
1194868,SH,HO,1,0,5,4,0,9,0,1,1,False,False,False,False,False,True,False,True,29188,C,D,E,0.0
1195985,PH,HO,1,3,4,4,0,8,15,2,6,False,False,False,False,False,False,True,True,07188,E,D,L,0.0
1196004,PH,HO,1,2,5,4,0,12,0,1,1,False,False,False,False,False,False,False,True,83090,K,M,M,0.0
1197495,PH,HT,2,4,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,83019,M,K,M,0.0
1197718,PH,HO,1,4,6,4,0,11,0,2,1,False,False,False,False,False,False,True,True,95052,N,P,C,0.0
1197739,PH,HO,1,3,5,1,1,12,0,2,2,False,False,False,False,False,False,False,False,84017,K,M,K,0.0
1198303,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,57463,G,F,G,0.0
1199114,PH,HO,1,3,5,4,0,9,0,2,1,False,False,False,False,False,False,False,False,34134,Q,K,P,0.0
1199140,PH,HO,1,3,4,4,0,10,0,1,1,False,False,False,False,False,False,True,False,08145,D,E,L,0.0
1199411,PH,HO,1,3,4,4,0,7,0,1,1,False,False,False,False,False,False,True,False,44109,G,H,E,0.0
1200416,PH,HO,1,3,7,1,1,20,0,0,2,False,False,False,False,False,False,False,False,44055,E,F,E,0.0
1200635,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,28085,E,E,E,0.0
